Date,Type,Fund,Campaign,Appeal,Zip,Account Number,Quarter,DayOfWeek,Season,Proximity to Holiday,5 Day Window Type Mode,5 Day Window Appeal Mode,5 Day Window Campaign Mode,5 Day Window Fund Mode,5_Day_Window_Count
2024-09-15,Donation,Unrestricted,Support The River,Faith Comm Multi Channel,53716.0,15057,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53711.0,18907,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53717.0,20389,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,Support The River,Individual Multi Channel,53589.0,1997,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53532.0,19373,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53566.0,20284,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53704.0,4739,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53711.0,20435,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53717.0,20369,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53704.0,20376,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53717.0,338,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53704.0,6758,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53704.0,1498,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53717.0,15223,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53717.0,20258,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53714.0,14159,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53718.0,20187,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53718.0,20187,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53718.0,20187,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53718.0,20187,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53718.0,20187,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53714.0,14159,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53717.0,20384,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53532.0,1133,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53711.0,19849,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53714.0,14159,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53704.0,444,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53532.0,1133,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53716.0,14048,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53714.0,14159,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53704.0,409,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53704.0,409,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53704.0,408,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53704.0,1498,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53704.0,409,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53717.0,20412,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53717.0,20412,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53527.0,3290,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53718.0,2824,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-15,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53597.0,14331,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
2024-09-14,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53714.0,20400,3,5,4,18,Donation,Individual Online,Support The River,Unrestricted,184
2024-09-14,Soft Credit,Unrestricted,Support The River,Individual Multi Channel,53704.0,248,3,5,4,18,Donation,Individual Online,Support The River,Unrestricted,184
2024-09-14,Donation,Unrestricted,Support The River,Individual Multi Channel,20036.0,9703,3,5,4,18,Donation,Individual Online,Support The River,Unrestricted,184
2024-09-14,Donation,Unrestricted,Support The River,Individual Multi Channel,53714.0,15591,3,5,4,18,Donation,Individual Online,Support The River,Unrestricted,184
2024-09-14,Donation,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Mailing,53704.0,17807,3,5,4,18,Donation,Individual Online,Support The River,Unrestricted,184
2024-09-14,Donation,Unrestricted,Support The River,Service Org Multi Channel,53704.0,20436,3,5,4,18,Donation,Individual Online,Support The River,Unrestricted,184
2024-09-13,Donation,Unrestricted,Support The River,Individual Online,53575.0,20029,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
2024-09-13,Donation,Unrestricted,Support The River,Individual Online,53716.0,2379,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
2024-09-13,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53711.0,20399,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
2024-09-13,Soft Credit,Unrestricted,Support The River,Individual Multi Channel,53590.0,2986,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
2024-09-13,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,376,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
2024-09-13,Donation,Unrestricted,In-Kind,Business Multi Channel,53704.0,13041,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
2024-09-13,Donation,Unrestricted,Support The River,Individual Multi Channel,53704.0,344,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
2024-09-13,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,20294,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
2024-09-13,Donation,Unrestricted,Support The River,Individual Multi Channel,53708.0,673,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
2024-09-13,Donation,Unrestricted,Support The River,Individual Payroll,53716.0,15467,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
2024-09-13,Soft Credit,Unrestricted,Support The River,Individual Multi Channel,53532.0,1445,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
2024-09-13,Donation,Unrestricted,Support The River,Individual Multi Channel,53718.0,700,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
2024-09-13,Donation,Unrestricted,Support The River,Individual Payroll,53704.0,1866,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
2024-09-13,Donation,Unrestricted,Support The River,Individual Payroll,53704.0,5546,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
2024-09-13,Donation,Unrestricted,Support The River,Individual Payroll,53704.0,302,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
2024-09-13,Pledge Payment,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Payroll,53704.0,5546,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
2024-09-13,Donation,Unrestricted,Support The River,Individual Payroll,53704.0,305,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
2024-09-13,Donation,Unrestricted,Support The River,Individual Payroll,53718.0,225,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
2024-09-12,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53703.0,13708,3,3,4,20,Donation,Individual Online,Support The River,Unrestricted,74
2024-09-12,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53704.0,20356,3,3,4,20,Donation,Individual Online,Support The River,Unrestricted,74
2024-09-11,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53704.0,19902,3,2,4,21,Donation,Individual Online,Support The River,Unrestricted,76
2024-09-11,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705.0,2544,3,2,4,21,Donation,Individual Online,Support The River,Unrestricted,76
2024-09-11,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53704.0,268,3,2,4,21,Donation,Individual Online,Support The River,Unrestricted,76
2024-09-11,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53718.0,9755,3,2,4,21,Donation,Individual Online,Support The River,Unrestricted,76
2024-09-11,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53711.0,20353,3,2,4,21,Donation,Individual Online,Support The River,Unrestricted,76
2024-09-11,Donation,Unrestricted,In-Kind,Individual Multi Channel,53711.0,2401,3,2,4,21,Donation,Individual Online,Support The River,Unrestricted,76
2024-09-10,Donation,Unrestricted,Support The River,Individual Online,34748.0,20251,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,54501.0,4763,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Multi Channel,53597.0,14246,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705.0,32,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,14532,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597.0,10,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705.0,201,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Multi Channel,53704.0,19298,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Recurring Donation Payment,Unrestricted,Support The River,Faith Comm Online,53704.0,18827,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597.0,14072,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,256,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,638,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,657,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53575.0,731,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53714.0,1185,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590.0,244,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Recurring Donation Payment,Programs/Operations,Support The River,Individual Online,53711.0,345,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53527.0,13940,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703.0,531,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703.0,1891,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704.0,5609,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Donation,Unrestricted,Support The River,Individual Online,53704.0,2658,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53716.0,19112,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53718.0,20348,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Donation,Unrestricted,In-Kind,Business Multi Channel,53532.0,13070,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53562.0,251,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53718.0,20347,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53716.0,19112,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53718.0,20347,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53704.0,5546,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Soft Credit,Unrestricted,Support The River,Faith Comm Multi Channel,53711.0,10291,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Donation,Unrestricted,Support The River,Faith Comm Multi Channel,53716.0,1867,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Donation,Unrestricted,Support The River,Individual Multi Channel,53562.0,1857,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Donation,Unrestricted,Support The River,Individual Online,53705.0,20349,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Donation,Unrestricted,Support The River,Individual Multi Channel,53705.0,338,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
2024-09-10,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53718.0,14759,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
