Date,Type,Fund,Campaign,Appeal,Zip,Account Number,Quarter,DayOfWeek,Season,Proximity to Holiday,5 Day Window Type Mode,5 Day Window Appeal Mode,5 Day Window Campaign Mode,5 Day Window Fund Mode,5_Day_Window_Count
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53532,19373,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53566,20284,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53704,4739,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53711,20435,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53717,20369,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53704,20376,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53717,338,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53704,6758,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53704,1498,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53717,15223,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53717,20258,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53714,14159,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53718,20187,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53718,20187,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53718,20187,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53718,20187,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53718,20187,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53714,14159,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53717,20384,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53532,1133,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53711,19849,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53714,14159,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53704,444,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53532,1133,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53716,14048,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53714,14159,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53704,409,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53704,409,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53704,408,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53704,1498,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53704,409,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53717,20412,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53717,20412,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53527,3290,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Event,53718,2824,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/15/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53597,14331,3,6,4,17,Donation,Individual Event,2024 Sips & Slices,Unrestricted,184
9/14/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53714,20400,3,5,4,18,Donation,Individual Online,Support The River,Unrestricted,184
9/14/2024,Soft Credit,Unrestricted,Support The River,Individual Multi Channel,53704,248,3,5,4,18,Donation,Individual Online,Support The River,Unrestricted,184
9/14/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,20036,9703,3,5,4,18,Donation,Individual Online,Support The River,Unrestricted,184
9/14/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53714,15591,3,5,4,18,Donation,Individual Online,Support The River,Unrestricted,184
9/14/2024,Donation,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Mailing,53704,17807,3,5,4,18,Donation,Individual Online,Support The River,Unrestricted,184
9/14/2024,Donation,Unrestricted,Support The River,Service Org Multi Channel,53704,20436,3,5,4,18,Donation,Individual Online,Support The River,Unrestricted,184
9/13/2024,Donation,Unrestricted,Support The River,Individual Online,53575,20029,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
9/13/2024,Donation,Unrestricted,Support The River,Individual Online,53716,2379,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
9/13/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53711,20399,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
9/13/2024,Soft Credit,Unrestricted,Support The River,Individual Multi Channel,53590,2986,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
9/13/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,376,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
9/13/2024,Donation,Unrestricted,In-Kind,Business Multi Channel,53704,13041,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
9/13/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53704,344,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
9/13/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,20294,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
9/13/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53708,673,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
9/13/2024,Donation,Unrestricted,Support The River,Individual Payroll,53716,15467,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
9/13/2024,Soft Credit,Unrestricted,Support The River,Individual Multi Channel,53532,1445,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
9/13/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53718,700,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
9/13/2024,Donation,Unrestricted,Support The River,Individual Payroll,53704,1866,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
9/13/2024,Donation,Unrestricted,Support The River,Individual Payroll,53704,5546,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
9/13/2024,Donation,Unrestricted,Support The River,Individual Payroll,53704,302,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
9/13/2024,Pledge Payment,Cap Camp Unrestricted,2023-2024 Recipe for Hope,Individual Payroll,53704,5546,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
9/13/2024,Donation,Unrestricted,Support The River,Individual Payroll,53704,305,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
9/13/2024,Donation,Unrestricted,Support The River,Individual Payroll,53718,225,3,4,4,19,Donation,Individual Online,Support The River,Unrestricted,147
9/12/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53703,13708,3,3,4,20,Donation,Individual Online,Support The River,Unrestricted,74
9/12/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53704,20356,3,3,4,20,Donation,Individual Online,Support The River,Unrestricted,74
9/11/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53704,19902,3,2,4,21,Donation,Individual Online,Support The River,Unrestricted,76
9/11/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705,2544,3,2,4,21,Donation,Individual Online,Support The River,Unrestricted,76
9/11/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53704,268,3,2,4,21,Donation,Individual Online,Support The River,Unrestricted,76
9/11/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53718,9755,3,2,4,21,Donation,Individual Online,Support The River,Unrestricted,76
9/11/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53711,20353,3,2,4,21,Donation,Individual Online,Support The River,Unrestricted,76
9/11/2024,Donation,Unrestricted,In-Kind,Individual Multi Channel,53711,2401,3,2,4,21,Donation,Individual Online,Support The River,Unrestricted,76
9/10/2024,Donation,Unrestricted,Support The River,Individual Online,34748,20251,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,54501,4763,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Multi Channel,53597,14246,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705,32,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,14532,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597,10,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53705,201,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Multi Channel,53704,19298,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Faith Comm Online,53704,18827,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53597,14072,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,256,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,638,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,657,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53575,731,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53714,1185,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53590,244,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Recurring Donation Payment,Programs/Operations,Support The River,Individual Online,53711,345,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53527,13940,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703,531,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53703,1891,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Recurring Donation Payment,Unrestricted,Support The River,Individual Online,53704,5609,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Donation,Unrestricted,Support The River,Individual Online,53704,2658,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53716,19112,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53718,20348,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Donation,Unrestricted,In-Kind,Business Multi Channel,53532,13070,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53562,251,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53718,20347,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53716,19112,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53718,20347,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53704,5546,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Soft Credit,Unrestricted,Support The River,Faith Comm Multi Channel,53711,10291,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Donation,Unrestricted,Support The River,Faith Comm Multi Channel,53716,1867,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53562,1857,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Donation,Unrestricted,Support The River,Individual Online,53705,20349,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Donation,Unrestricted,Support The River,Individual Multi Channel,53705,338,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53718,14759,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53562,251,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53718,20347,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
9/10/2024,Donation,Unrestricted,2024 Sips & Slices,Individual Online,53704,5546,3,1,4,22,Donation,Individual Online,Support The River,Unrestricted,60
